Plant ID Alpha,Plant ID Numeric,Band #,Date,start_date,leaf_age_,Volume,Color,Dead,ants,spiders,beetle,other prey,Mosquito,Stage 1,Stage 2,Stage 3,Stage 4,Midges,Snot,Mites,Rotifers,Bodo,Colpoda,Chrysomonads,,,,,,,,,,,,,,,,,,,,,,,
D,39,1651,4/6/2005,12/1/2004,126,1.5,milky,2,2,0,0,,0,0,0,0,0,32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,39,1651,4/20/2005,12/1/2004,140,1,lt milky,0,0,0,0,,1,0,1,0,0,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,39,1651,5/4/2005,12/1/2004,154,0.5,clear,0,0,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,417,6/15/2004,6/15/2004,0,17,milky,0,0,0,0,,49,20,28,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,417,6/29/2004,6/15/2004,14,21,lt. Pink,65,65,0,0,,22,4,2,5,11,1,0,90,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,417,7/14/2004,6/15/2004,29,23,lt. Milky,5,5,0,0,,13,3,1,1,8,4,0,57,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,417,7/27/2004,6/15/2004,42,23.5,clear,1,1,0,0,,16,8,0,1,7,6,0,400,5,31,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,417,8/11/2004,6/15/2004,57,25,milky,3,3,0,0,,25,17,6,1,1,4,0,70,11,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
D,40,417,8/25/2004,6/15/2004,71,,,,0,0,0,,0,,,,,,,,no sample,,,,,,,,,,,,,,,,,,,,,,,,,,
D,40,660,7/14/2004,7/14/2004,0,7.5,milky,0,0,0,0,,31,25,6,0,0,1,0,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,660,7/27/2004,7/14/2004,13,29,milky,6 + 1 lg,7,0,0,,16,1,1,3,11,0,0,200,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,660,8/11/2004,7/14/2004,28,31,pinkish,4,4,0,0,,23,17,0,0,6,1,0,150,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,660,8/25/2004,7/14/2004,42,2,clear,0,0,0,0,,12,0,2,9,1,0,0,6,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,660,9/8/2004,7/14/2004,56,3,clear,1,1,0,0,,4,0,1,1,2,0,0,1,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,660,9/22/2004,7/14/2004,70,<0.1,clear,0,0,0,0,,0,0,0,0,0,0,0,0,1,31,3,160,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,11/3/2004,11/3/2004,0,< 1,clear,0,0,0,0,,6,6,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,11/17/2004,11/3/2004,14,5,milky,"0, 1 bug",0,0,1,,16,3,13,0,0,11,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,12/1/2004,11/3/2004,28,11,lt milk,7,7,0,0,,15,0,2,13,0,18,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,12/15/2004,11/3/2004,42,10,milky,"10, 1 spider",10,1,0,,14,0,2,12,0,11,0,0,0,0,0,135,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,12/29/2004,11/3/2004,56,11.5,clear,5,5,0,0,,18,0,9,9,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,1/10/2005,11/3/2004,68,10,yellow milk,4,4,0,0,,13,0,5,8,0,8,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,1/26/2005,11/3/2004,84,11,milky yellow,1,1,0,0,,13,0,0,5,8,14,0,0,0,33,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,2/9/2005,11/3/2004,98,12,milk yellow,0,0,0,0,,14,0,0,7,7,12,0,0,0,164,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,2/23/2005,11/3/2004,112,10,yellow milk,2,2,0,0,,7,0,0,3,4,5,0,2,0,17,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,3/9/2005,11/3/2004,126,12.5,clear,0,0,0,0,,12,0,0,5,7,9,0,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,3/23/2005,11/3/2004,140,11,clear,0,0,0,0,,10,0,1,4,5,0,0,0,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,4/6/2005,11/3/2004,154,11,clear,0,0,0,0,,8,0,0,2,6,7,0,1,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,4/20/2005,11/3/2004,168,10,clear,1,1,0,0,,15,7,0,0,8,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,5/4/2005,11/3/2004,182,12,clear,0,0,0,0,,5,0,4,0,1,1,0,0,0,14,5,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,5/18/2005,11/3/2004,196,10,tan,0,0,0,0,,10,5,0,1,4,6,0,0,0,341,0,20,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,6/1/2005,11/3/2004,210,3.5,clear,0,0,0,0,,7,4,1,1,1,6,0,0,0,33,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,6/15/2005,11/3/2004,224,6,clear,0,0,0,0,,7,2,0,1,4,2,0,0,0,23,4,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,6/30/2005,11/3/2004,239,6,clear,0,0,0,0,,3,0,1,0,2,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,40,1519,7/13/2005,11/3/2004,252,10,lt milk,0,0,0,0,,7,2,3,0,2,2,0,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,41,817,8/11/2004,8/11/2004,0,11.5,lt. Milky,3,3,0,0,,20,17,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,41,817,8/25/2004,8/11/2004,14,13.5,milky,"35, 3 midges",35,0,0,,14,0,1,2,11,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,41,817,9/8/2004,8/11/2004,28,18,brown (pink),4,4,0,0,,23,4,3,8,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,41,817,9/22/2004,8/11/2004,42,13,tan,"1, 1 sm cricket",1,0,0,,35,10,0,4,21,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,41,817,10/6/2004,8/11/2004,56,14,tan,0,0,0,0,,32,11,6,4,11,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,41,817,10/20/2004,8/11/2004,70,17.5,milky,1,1,0,0,,24,4,7,2,11,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,41,817,11/3/2004,8/11/2004,84,10,tan,0,0,0,0,,14,3,1,3,7,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,41,817,11/17/2004,8/11/2004,98,14,lt milk,0,0,0,0,,11,1,3,0,7,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,41,817,12/1/2004,8/11/2004,112,2,tan,0,0,0,0,,1,0,0,0,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,41,817,12/15/2004,8/11/2004,126,1.5,clear,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,17,0,,,,,,,,,,,,,,,,,,,,,,,
D,41,817,12/29/2004,8/11/2004,140,<1,clear?,0,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,41,817,1/10/2005,8/11/2004,152,0.5,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,428,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,10/6/2004,10/6/2004,0,4,milky,1,1,0,0,,44,44,0,0,0,0,0,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,10/20/2004,10/6/2004,14,18,milky,101,101,0,0,,39,10,28,1,0,1,1,18,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,11/3/2004,10/6/2004,28,14,tan,2,2,0,0,,36,3,1,3,29,4,1,240,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,11/17/2004,10/6/2004,42,14,milk,1,1,0,0,,34,1,2,6,25,8,0,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,12/1/2004,10/6/2004,56,18,clear,0,0,0,0,,25,0,1,5,19,12,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,12/15/2004,10/6/2004,70,18,clear,0,0,0,0,,21,0,1,4,16,20,0,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,12/29/2004,10/6/2004,84,20,clear,0,0,0,0,,19,0,1,2,16,12,0,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,1/10/2005,10/6/2004,96,17.5,clear,0,0,0,0,,18,0,0,4,14,8,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,1/26/2005,10/6/2004,112,17,clear,0,0,0,0,,17,0,1,3,13,15,0,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,2/9/2005,10/6/2004,126,17,clear,0,0,0,0,,16,0,0,1,15,15,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,2/23/2005,10/6/2004,140,16,lt milk,1,1,0,0,,17,0,1,2,14,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,3/9/2005,10/6/2004,154,12.5,clear,0,0,0,0,,4,0,0,1,3,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,3/23/2005,10/6/2004,168,12.5,clear,0,0,0,0,,8,0,0,0,8,11,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,4/6/2005,10/6/2004,182,10,cloudy yellow,"0, 1 dead large spider",0,1,0,,1,0,0,0,1,11,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,4/20/2005,10/6/2004,196,7.5,lt milk,0,0,0,0,,11,10,0,0,1,32,0,0,3,600,0,156,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,5/4/2005,10/6/2004,210,9.5,tan,0,0,0,0,,10,4,2,3,1,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,5/18/2005,10/6/2004,224,8.5,clear,0,0,0,0,,10,3,2,4,1,21,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,6/1/2005,10/6/2004,238,5.5,clear,0,0,0,0,,9,2,2,1,4,10,0,0,4,6,0,3,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,6/15/2005,10/6/2004,252,9,clear,0,0,0,0,,3,0,0,1,2,3,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,6/30/2005,10/6/2004,267,8,clear,0,0,0,0,,3,1,0,0,2,0,0,0,1,47,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,44,1309,7/13/2005,10/6/2004,280,4,clear,"0, 1 mite",0,0,0,,4,0,2,0,2,0,0,0,0,149,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,6/15/2004,6/15/2004,0,9.5,clear,0,0,0,0,,34,34,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,6/29/2004,6/15/2004,14,24,lt. Pink,3 ants/ 38 ants,41,0,0,,34,7,0,6,21,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,7/14/2004,6/15/2004,29,22,"milky, pink",1 spider,0,1,0,,2,1,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,7/27/2004,6/15/2004,42,25,lt. milky,1,1,0,0,,8,3,0,2,3,2,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,8/11/2004,6/15/2004,57,27.5,clearish,1 lg ant,1,0,0,,8,4,0,0,4,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,8/25/2004,6/15/2004,71,21,clear,0,0,0,0,,7,2,4,1,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,9/8/2004,6/15/2004,85,26,clear,0,0,0,0,,8,1,2,2,3,3,0,0,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,9/22/2004,6/15/2004,99,15,clear,0,0,0,0,,9,1,3,0,5,1,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,10/6/2004,6/15/2004,113,16.5,tan,0,0,0,0,,7,0,0,1,6,0,0,0,3,8,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,10/20/2004,6/15/2004,127,19,clear,0,0,0,0,,7,1,0,1,5,5,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,11/3/2004,6/15/2004,141,17,tan,0,0,0,0,,5,0,0,1,4,3,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,11/17/2004,6/15/2004,155,18,tan,0,0,0,0,,4,0,0,1,3,3,0,0,0,0,0,31,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,12/1/2004,6/15/2004,169,21,tan,0,0,0,0,,3,0,0,0,3,2,0,0,2,0,0,42,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,12/15/2004,6/15/2004,183,16,clear,0,0,0,0,,3,0,0,0,3,1,0,0,0,117,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,12/29/2004,6/15/2004,197,30,clear,0,0,0,0,,3,0,0,1,2,0,0,0,0,52,0,13,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,1/10/2005,6/15/2004,209,19,clear,0,0,0,0,,3,0,0,0,3,5,0,0,1,0,0,102,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,1/26/2005,6/15/2004,225,17.5,clear,0,0,0,0,,3,0,0,0,3,4,0,0,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,2/9/2005,6/15/2004,239,21.5,clear,0,0,0,0,,3,0,0,0,3,4,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,2/23/2005,6/15/2004,253,16,clear,0,0,0,0,,3,0,0,0,3,6,0,0,2,8,0,13,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,3/9/2005,6/15/2004,267,16,clear,0,0,0,0,,2,0,0,0,2,9,0,0,2,14,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,3/23/2005,6/15/2004,281,14,clear,0,0,0,0,,1,0,0,0,1,2,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,4/6/2005,6/15/2004,295,8,clear,0,0,0,0,,1,0,0,0,1,7,0,0,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,4/20/2005,6/15/2004,309,3.5,clear,0,0,0,0,,0,0,0,0,0,5,0,0,6,130,0,26,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,5/4/2005,6/15/2004,323,10,clear,0,0,0,0,,0,0,0,0,0,3,0,0,0,20,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,5/18/2005,6/15/2004,337,11,clear,0,0,0,0,,0,0,0,0,0,9,0,0,0,76,0,141,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,6/1/2005,6/15/2004,351,5,clear,0,0,0,0,,2,0,1,0,1,2,0,0,0,198,0,71,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,6/15/2005,6/15/2004,365,13.5,clear,0,0,0,0,,1,0,0,1,0,2,0,0,0,400,0,31,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,6/30/2005,6/15/2004,380,9,clear,0,0,0,0,,6,4,1,1,0,1,0,0,0,647,0,13,,,,,,,,,,,,,,,,,,,,,,,
E,2,478,7/13/2005,6/15/2004,393,15,clear,"0, 1 small white mite",0,0,0,,5,0,0,4,1,0,0,1,0,91,0,90,,,,,,,,,,,,,,,,,,,,,,,
E,6,1654,12/1/2004,12/1/2004,0,4.5,lt milk,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,
E,6,1654,12/15/2004,12/1/2004,14,2,milky,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,6,1654,12/29/2004,12/1/2004,28,4,lt milky,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,6,1654,1/10/2005,12/1/2004,40,4,milky,15,15,0,0,,0,0,0,0,0,1,0,0,0,15400,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,6,1654,1/26/2005,12/1/2004,56,4,milky,20,20,0,0,,0,0,0,0,0,1,0,0,0,524,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,6,1654,2/9/2005,12/1/2004,70,4,milky,9,9,0,0,,0,0,0,0,0,0,0,0,0,234850,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,6,1654,2/23/2005,12/1/2004,84,3.5,milky,8,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,20900,,,,,,,,,,,,,,,,,,,,,,,
E,6,1654,3/9/2005,12/1/2004,98,5,milky,20,20,0,0,,0,0,0,0,0,6,0,0,0,0,0,33,,,,,,,,,,,,,,,,,,,,,,,
E,6,1654,3/23/2005,12/1/2004,112,<0.05,,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,7,2,5/13/2004,5/13/2004,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,7,2,6/1/2004,5/13/2004,19,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,7/14/2004,7/14/2004,0,1.5,"milky, yellow",7,7,0,0,,20,19,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,7/27/2004,7/14/2004,13,8,milky,20 + 2 spiders,20,2,0,,22,3,3,7,9,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,8/11/2004,7/14/2004,28,9,lt. Tan,2,2,0,0,,19,6,2,4,7,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,8/25/2004,7/14/2004,42,13,milky,0,0,0,0,,14,5,1,2,6,0,0,0,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,9/8/2004,7/14/2004,56,15,clear,0,0,0,0,,16,1,6,2,7,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,9/22/2004,7/14/2004,70,17,clear,0,0,0,0,,15,3,3,4,5,0,0,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,10/6/2004,7/14/2004,84,14,clear,0,0,0,0,,11,2,1,6,2,1,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,10/20/2004,7/14/2004,98,15,clear,0,0,0,0,,11,2,3,5,1,1,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,11/3/2004,7/14/2004,112,13,clear,0,0,0,0,,10,2,1,3,4,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,11/17/2004,7/14/2004,126,12.5,clear,0,0,0,0,,7,0,1,3,3,2,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,12/1/2004,7/14/2004,140,16,clear,0,0,0,0,,2,0,0,0,2,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,12/15/2004,7/14/2004,154,15,tan,0,0,0,0,,10,0,6,2,2,6,0,0,1,2100,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,12/29/2004,7/14/2004,168,15.5,yellow,0,0,0,0,,3,0,0,1,2,4,0,0,6,101,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,1/10/2005,7/14/2004,180,14.5,brown,0,0,0,0,,3,0,0,1,2,1,0,0,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,1/26/2005,7/14/2004,196,15,brown - tannins?,1,1,0,0,,4,0,1,1,2,1,0,0,2,0,0,10,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,2/9/2005,7/14/2004,210,17,bad scotch (tan),1,1,0,0,,4,0,1,1,2,1,0,0,1,9,0,882,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,2/23/2005,7/14/2004,224,14.5,tan - orange,0,0,0,0,,4,0,0,1,3,3,0,0,0,7,0,260,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,3/9/2005,7/14/2004,238,16,tan (ic?),3,3,0,0,,2,0,0,0,2,4,0,0,0,0,0,172,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,3/23/2005,7/14/2004,252,10,clear,1,1,0,0,,3,0,0,1,2,5,0,0,0,206,0,118,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,4/6/2005,7/14/2004,266,7.5,clear,0,0,0,0,,3,0,0,1,2,4,0,0,0,0,0,268,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,4/20/2005,7/14/2004,280,7.5,lt tan,0,0,0,0,,5,5,0,0,0,3,0,0,0,100,9,118,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,5/4/2005,7/14/2004,294,9,tan,1,1,0,0,,6,1,2,2,1,4,0,1,0,50,0,621,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,5/18/2005,7/14/2004,308,8,brown,0,0,0,0,,23,16,2,0,5,12,0,0,0,13750,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,6/1/2005,7/14/2004,322,6,brown,0,0,0,0,,14,6,2,5,1,8,0,0,5,43,0,10,,,,,,,,,,,,,,,,,,,,,,,
E,8,650,6/15/2005,7/14/2004,336,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,12,3,5/13/2004,5/13/2004,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,12,3,6/1/2004,5/13/2004,19,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,12,1657,12/1/2004,12/1/2004,0,3,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,138,,,,,,,,,,,,,,,,,,,,,,,
E,12,1657,12/15/2004,12/1/2004,14,5.5,milky,13,13,0,0,,0,0,0,0,0,4,0,0,0,492,250,2450,,,,,,,,,,,,,,,,,,,,,,,
E,12,1657,12/29/2004,12/1/2004,28,6,milky,"10, 1 fly",10,0,0,,0,0,0,0,0,12,0,0,0,10400,81,360,,,,,,,,,,,,,,,,,,,,,,,
E,12,1657,1/10/2005,12/1/2004,40,5,milky,"5, 2 beetles",5,0,2,,0,0,0,0,0,9,0,0,0,0,0,17050,,,,,,,,,,,,,,,,,,,,,,,
E,12,1657,1/26/2005,12/1/2004,56,5,milky,22,22,0,0,,0,0,0,0,0,9,0,0,0,0,0,48,,,,,,,,,,,,,,,,,,,,,,,
E,12,1657,2/9/2005,12/1/2004,70,5,milky,12,12,0,0,,0,0,0,0,0,8,0,0,0,0,0,110,,,,,,,,,,,,,,,,,,,,,,,
E,12,1657,2/23/2005,12/1/2004,84,4.5,milky,18,18,0,0,,0,0,0,0,0,6,0,0,0,15400,0,6050,,,,,,,,,,,,,,,,,,,,,,,
E,12,1657,3/9/2005,12/1/2004,98,6.5,clear,16,16,0,0,,0,0,0,0,0,9,0,3,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,
E,12,1657,3/23/2005,12/1/2004,112,5,clear,2,2,0,0,,3,0,0,0,3,8,0,2,10,470,0,252,,,,,,,,,,,,,,,,,,,,,,,
E,12,1657,4/6/2005,12/1/2004,126,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,12,1657,4/20/2005,12/1/2004,140,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,15,4,5/13/2004,5/13/2004,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,15,4,6/1/2004,5/13/2004,19,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,11/3/2004,11/3/2004,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,NO SAMPLE,,,,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,11/17/2004,11/3/2004,14,1,milky,0,0,0,0,,0,0,0,0,0,0,0,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,12/1/2004,11/3/2004,28,3.5,lt milk,16,16,0,0,,0,0,0,0,0,4,0,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,12/15/2004,11/3/2004,42,4,milky,16,16,0,0,,0,0,0,0,0,3,0,5,0,274,0,52,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,12/29/2004,11/3/2004,56,3,milky,15,15,0,0,,0,0,0,0,0,9,0,7,7,800,0,800,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,1/10/2005,11/3/2004,68,2,yellow,11,11,0,0,,0,0,0,0,0,8,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,1/26/2005,11/3/2004,84,2.5,milky yellow,4,4,0,0,,0,0,0,0,0,6,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,2/9/2005,11/3/2004,98,2,milky,3,3,0,0,,0,0,0,0,0,2,0,3,15,0,0,510,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,2/23/2005,11/3/2004,112,2,clear,4,4,0,0,,0,0,0,0,0,1,0,0,54,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,3/9/2005,11/3/2004,126,2,clear,0,0,0,0,,0,0,0,0,0,7,0,3,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,3/23/2005,11/3/2004,140,3,clear,3,3,0,0,,0,0,0,0,0,4,0,2,8,0,0,176,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,4/6/2005,11/3/2004,154,9,clear,2,2,0,0,,1,1,0,0,0,9,0,4,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,4/20/2005,11/3/2004,168,8,lt lt milk,0,0,0,0,,2,1,0,1,0,4,0,3,1,0,0,29,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,5/4/2005,11/3/2004,182,9,clear,0,0,0,0,,3,1,0,2,0,4,0,3,0,0,0,25,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,5/18/2005,11/3/2004,196,7,clear,0,0,0,0,,2,0,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
E,24,1427,6/1/2005,11/3/2004,210,4.5,clear,0,0,0,0,,3,0,0,1,2,2,0,0,2,90,0,0,,,,,,,,,,,,,,,,,,,,,,,
